document_index,run_id,protocol_id,scenario_id,token_id,token,count
2,extended_run_001,prt_0002_00,scn_0002,6,prior_coding_tool_type__value_codebook,1
2,extended_run_001,prt_0002_00,scn_0002,12,prior_condition_mean_adjusted_attention__level_mid,1
2,extended_run_001,prt_0002_00,scn_0002,14,prior_condition_noise_adjustment__level_low,1
2,extended_run_001,prt_0002_00,scn_0002,17,prior_condition_noise_level__level_low,1
2,extended_run_001,prt_0002_00,scn_0002,21,prior_condition_profile__value_normal,1
2,extended_run_001,prt_0002_00,scn_0002,23,prior_condition_time_pressure__level_low,1
2,extended_run_001,prt_0002_00,scn_0002,26,prior_condition_total_adjusted_time__level_low,1
2,extended_run_001,prt_0002_00,scn_0002,29,prior_control_expected_detection_rate__level_low,1
2,extended_run_001,prt_0002_00,scn_0002,32,prior_control_intensity__level_low,1
2,extended_run_001,prt_0002_00,scn_0002,35,prior_control_marker_ratio__level_low,1
2,extended_run_001,prt_0002_00,scn_0002,38,prior_digit_ratio__level_low,1
2,extended_run_001,prt_0002_00,scn_0002,41,prior_expected_error_probability__level_low,1
2,extended_run_001,prt_0002_00,scn_0002,45,prior_manual_operation_count__level_mid,1
2,extended_run_001,prt_0002_00,scn_0002,48,prior_mean_complexity__level_mid,1
2,extended_run_001,prt_0002_00,scn_0002,50,prior_mean_message_criticality__level_low,1
2,extended_run_001,prt_0002_00,scn_0002,54,prior_memory_load_index__level_mid,1
2,extended_run_001,prt_0002_00,scn_0002,57,prior_message_entropy_estimate__level_mid,1
2,extended_run_001,prt_0002_00,scn_0002,59,prior_message_length__level_low,1
2,extended_run_001,prt_0002_00,scn_0002,62,prior_operator_attention__level_low,1
2,extended_run_001,prt_0002_00,scn_0002,65,prior_operator_error_susceptibility__level_low,1
2,extended_run_001,prt_0002_00,scn_0002,68,prior_operator_fatigue__level_low,1
2,extended_run_001,prt_0002_00,scn_0002,71,prior_operator_skill__level_low,1
2,extended_run_001,prt_0002_00,scn_0002,75,prior_operator_total_estimated_time__level_mid,1
2,extended_run_001,prt_0002_00,scn_0002,77,prior_procedure_branch_count__level_low,1
2,extended_run_001,prt_0002_00,scn_0002,79,prior_procedure_steps__level_high,1
2,extended_run_001,prt_0002_00,scn_0002,83,prior_repetition_expected_count__level_low,1
2,extended_run_001,prt_0002_00,scn_0002,86,prior_symbol_group_count__level_low,1
2,extended_run_001,prt_0002_00,scn_0002,89,prior_time_pressure_index__level_low,1
2,extended_run_001,prt_0002_00,scn_0002,93,prior_total_nominal_time__level_mid,1
2,extended_run_001,prt_0002_00,scn_0002,94,prior_verification_required__absent,1
3,extended_run_001,prt_0003_00,scn_0003,2,prior_alpha_ratio__level_mid,1
3,extended_run_001,prt_0003_00,scn_0003,5,prior_attention_deficit__level_mid,1
3,extended_run_001,prt_0003_00,scn_0003,6,prior_coding_tool_type__value_codebook,1
3,extended_run_001,prt_0003_00,scn_0003,12,prior_condition_mean_adjusted_attention__level_mid,1
3,extended_run_001,prt_0003_00,scn_0003,14,prior_condition_noise_adjustment__level_low,1
3,extended_run_001,prt_0003_00,scn_0003,17,prior_condition_noise_level__level_low,1
3,extended_run_001,prt_0003_00,scn_0003,21,prior_condition_profile__value_normal,1
3,extended_run_001,prt_0003_00,scn_0003,23,prior_condition_time_pressure__level_low,1
3,extended_run_001,prt_0003_00,scn_0003,26,prior_condition_total_adjusted_time__level_low,1
3,extended_run_001,prt_0003_00,scn_0003,29,prior_control_expected_detection_rate__level_low,1
3,extended_run_001,prt_0003_00,scn_0003,32,prior_control_intensity__level_low,1
3,extended_run_001,prt_0003_00,scn_0003,35,prior_control_marker_ratio__level_low,1
3,extended_run_001,prt_0003_00,scn_0003,39,prior_digit_ratio__level_mid,1
3,extended_run_001,prt_0003_00,scn_0003,41,prior_expected_error_probability__level_low,1
3,extended_run_001,prt_0003_00,scn_0003,44,prior_manual_operation_count__level_low,1
3,extended_run_001,prt_0003_00,scn_0003,48,prior_mean_complexity__level_mid,1
3,extended_run_001,prt_0003_00,scn_0003,50,prior_mean_message_criticality__level_low,1
3,extended_run_001,prt_0003_00,scn_0003,54,prior_memory_load_index__level_mid,1
3,extended_run_001,prt_0003_00,scn_0003,57,prior_message_entropy_estimate__level_mid,1
3,extended_run_001,prt_0003_00,scn_0003,60,prior_message_length__level_mid,1
3,extended_run_001,prt_0003_00,scn_0003,62,prior_operator_attention__level_low,1
3,extended_run_001,prt_0003_00,scn_0003,65,prior_operator_error_susceptibility__level_low,1
3,extended_run_001,prt_0003_00,scn_0003,68,prior_operator_fatigue__level_low,1
3,extended_run_001,prt_0003_00,scn_0003,71,prior_operator_skill__level_low,1
3,extended_run_001,prt_0003_00,scn_0003,75,prior_operator_total_estimated_time__level_mid,1
3,extended_run_001,prt_0003_00,scn_0003,77,prior_procedure_branch_count__level_low,1
3,extended_run_001,prt_0003_00,scn_0003,80,prior_procedure_steps__level_low,1
3,extended_run_001,prt_0003_00,scn_0003,83,prior_repetition_expected_count__level_low,1
3,extended_run_001,prt_0003_00,scn_0003,87,prior_symbol_group_count__level_mid,1
3,extended_run_001,prt_0003_00,scn_0003,89,prior_time_pressure_index__level_low,1
3,extended_run_001,prt_0003_00,scn_0003,93,prior_total_nominal_time__level_mid,1
3,extended_run_001,prt_0003_00,scn_0003,94,prior_verification_required__absent,1
4,extended_run_001,prt_0004_00,scn_0004,2,prior_alpha_ratio__level_mid,1
4,extended_run_001,prt_0004_00,scn_0004,5,prior_attention_deficit__level_mid,1
4,extended_run_001,prt_0004_00,scn_0004,6,prior_coding_tool_type__value_codebook,1
4,extended_run_001,prt_0004_00,scn_0004,12,prior_condition_mean_adjusted_attention__level_mid,1
4,extended_run_001,prt_0004_00,scn_0004,14,prior_condition_noise_adjustment__level_low,1
4,extended_run_001,prt_0004_00,scn_0004,17,prior_condition_noise_level__level_low,1
4,extended_run_001,prt_0004_00,scn_0004,21,prior_condition_profile__value_normal,1
4,extended_run_001,prt_0004_00,scn_0004,23,prior_condition_time_pressure__level_low,1
4,extended_run_001,prt_0004_00,scn_0004,27,prior_condition_total_adjusted_time__level_mid,1
4,extended_run_001,prt_0004_00,scn_0004,29,prior_control_expected_detection_rate__level_low,1
4,extended_run_001,prt_0004_00,scn_0004,32,prior_control_intensity__level_low,1
4,extended_run_001,prt_0004_00,scn_0004,35,prior_control_marker_ratio__level_low,1
4,extended_run_001,prt_0004_00,scn_0004,39,prior_digit_ratio__level_mid,1
4,extended_run_001,prt_0004_00,scn_0004,41,prior_expected_error_probability__level_low,1
4,extended_run_001,prt_0004_00,scn_0004,44,prior_manual_operation_count__level_low,1
4,extended_run_001,prt_0004_00,scn_0004,46,prior_mean_complexity__level_high,1
4,extended_run_001,prt_0004_00,scn_0004,50,prior_mean_message_criticality__level_low,1
4,extended_run_001,prt_0004_00,scn_0004,52,prior_memory_load_index__level_high,1
4,extended_run_001,prt_0004_00,scn_0004,55,prior_message_entropy_estimate__level_high,1
4,extended_run_001,prt_0004_00,scn_0004,60,prior_message_length__level_mid,1
4,extended_run_001,prt_0004_00,scn_0004,62,prior_operator_attention__level_low,1
4,extended_run_001,prt_0004_00,scn_0004,65,prior_operator_error_susceptibility__level_low,1
4,extended_run_001,prt_0004_00,scn_0004,68,prior_operator_fatigue__level_low,1
4,extended_run_001,prt_0004_00,scn_0004,71,prior_operator_skill__level_low,1
4,extended_run_001,prt_0004_00,scn_0004,75,prior_operator_total_estimated_time__level_mid,1
4,extended_run_001,prt_0004_00,scn_0004,77,prior_procedure_branch_count__level_low,1
4,extended_run_001,prt_0004_00,scn_0004,80,prior_procedure_steps__level_low,1
4,extended_run_001,prt_0004_00,scn_0004,83,prior_repetition_expected_count__level_low,1
4,extended_run_001,prt_0004_00,scn_0004,87,prior_symbol_group_count__level_mid,1
4,extended_run_001,prt_0004_00,scn_0004,89,prior_time_pressure_index__level_low,1
4,extended_run_001,prt_0004_00,scn_0004,93,prior_total_nominal_time__level_mid,1
4,extended_run_001,prt_0004_00,scn_0004,94,prior_verification_required__absent,1
5,extended_run_001,prt_0005_00,scn_0005,2,prior_alpha_ratio__level_mid,1
5,extended_run_001,prt_0005_00,scn_0005,5,prior_attention_deficit__level_mid,1
5,extended_run_001,prt_0005_00,scn_0005,6,prior_coding_tool_type__value_codebook,1
5,extended_run_001,prt_0005_00,scn_0005,12,prior_condition_mean_adjusted_attention__level_mid,1
5,extended_run_001,prt_0005_00,scn_0005,14,prior_condition_noise_adjustment__level_low,1
5,extended_run_001,prt_0005_00,scn_0005,17,prior_condition_noise_level__level_low,1
5,extended_run_001,prt_0005_00,scn_0005,21,prior_condition_profile__value_normal,1
5,extended_run_001,prt_0005_00,scn_0005,23,prior_condition_time_pressure__level_low,1
5,extended_run_001,prt_0005_00,scn_0005,27,prior_condition_total_adjusted_time__level_mid,1
5,extended_run_001,prt_0005_00,scn_0005,29,prior_control_expected_detection_rate__level_low,1
5,extended_run_001,prt_0005_00,scn_0005,32,prior_control_intensity__level_low,1
5,extended_run_001,prt_0005_00,scn_0005,35,prior_control_marker_ratio__level_low,1
5,extended_run_001,prt_0005_00,scn_0005,37,prior_digit_ratio__level_high,1
5,extended_run_001,prt_0005_00,scn_0005,41,prior_expected_error_probability__level_low,1
5,extended_run_001,prt_0005_00,scn_0005,44,prior_manual_operation_count__level_low,1
5,extended_run_001,prt_0005_00,scn_0005,47,prior_mean_complexity__level_low,1
5,extended_run_001,prt_0005_00,scn_0005,50,prior_mean_message_criticality__level_low,1
5,extended_run_001,prt_0005_00,scn_0005,53,prior_memory_load_index__level_low,1
5,extended_run_001,prt_0005_00,scn_0005,56,prior_message_entropy_estimate__level_low,1
5,extended_run_001,prt_0005_00,scn_0005,58,prior_message_length__level_high,1
5,extended_run_001,prt_0005_00,scn_0005,62,prior_operator_attention__level_low,1
5,extended_run_001,prt_0005_00,scn_0005,65,prior_operator_error_susceptibility__level_low,1
5,extended_run_001,prt_0005_00,scn_0005,68,prior_operator_fatigue__level_low,1
5,extended_run_001,prt_0005_00,scn_0005,71,prior_operator_skill__level_low,1
5,extended_run_001,prt_0005_00,scn_0005,75,prior_operator_total_estimated_time__level_mid,1
5,extended_run_001,prt_0005_00,scn_0005,77,prior_procedure_branch_count__level_low,1
5,extended_run_001,prt_0005_00,scn_0005,80,prior_procedure_steps__level_low,1
5,extended_run_001,prt_0005_00,scn_0005,83,prior_repetition_expected_count__level_low,1
5,extended_run_001,prt_0005_00,scn_0005,85,prior_symbol_group_count__level_high,1
5,extended_run_001,prt_0005_00,scn_0005,89,prior_time_pressure_index__level_low,1
5,extended_run_001,prt_0005_00,scn_0005,93,prior_total_nominal_time__level_mid,1
5,extended_run_001,prt_0005_00,scn_0005,94,prior_verification_required__absent,1
6,extended_run_001,prt_0006_00,scn_0006,1,prior_alpha_ratio__level_low,1
6,extended_run_001,prt_0006_00,scn_0006,5,prior_attention_deficit__level_mid,1
6,extended_run_001,prt_0006_00,scn_0006,6,prior_coding_tool_type__value_codebook,1
6,extended_run_001,prt_0006_00,scn_0006,12,prior_condition_mean_adjusted_attention__level_mid,1
6,extended_run_001,prt_0006_00,scn_0006,14,prior_condition_noise_adjustment__level_low,1
6,extended_run_001,prt_0006_00,scn_0006,17,prior_condition_noise_level__level_low,1
6,extended_run_001,prt_0006_00,scn_0006,21,prior_condition_profile__value_normal,1
6,extended_run_001,prt_0006_00,scn_0006,23,prior_condition_time_pressure__level_low,1
6,extended_run_001,prt_0006_00,scn_0006,25,prior_condition_total_adjusted_time__level_high,1
6,extended_run_001,prt_0006_00,scn_0006,29,prior_control_expected_detection_rate__level_low,1
6,extended_run_001,prt_0006_00,scn_0006,32,prior_control_intensity__level_low,1
6,extended_run_001,prt_0006_00,scn_0006,36,prior_control_marker_ratio__level_mid,1
6,extended_run_001,prt_0006_00,scn_0006,37,prior_digit_ratio__level_high,1
6,extended_run_001,prt_0006_00,scn_0006,41,prior_expected_error_probability__level_low,1
6,extended_run_001,prt_0006_00,scn_0006,45,prior_manual_operation_count__level_mid,1
6,extended_run_001,prt_0006_00,scn_0006,47,prior_mean_complexity__level_low,1
6,extended_run_001,prt_0006_00,scn_0006,50,prior_mean_message_criticality__level_low,1
6,extended_run_001,prt_0006_00,scn_0006,52,prior_memory_load_index__level_high,1
6,extended_run_001,prt_0006_00,scn_0006,57,prior_message_entropy_estimate__level_mid,1
6,extended_run_001,prt_0006_00,scn_0006,58,prior_message_length__level_high,1
6,extended_run_001,prt_0006_00,scn_0006,62,prior_operator_attention__level_low,1
6,extended_run_001,prt_0006_00,scn_0006,65,prior_operator_error_susceptibility__level_low,1
6,extended_run_001,prt_0006_00,scn_0006,68,prior_operator_fatigue__level_low,1
6,extended_run_001,prt_0006_00,scn_0006,71,prior_operator_skill__level_low,1
6,extended_run_001,prt_0006_00,scn_0006,73,prior_operator_total_estimated_time__level_high,1
6,extended_run_001,prt_0006_00,scn_0006,77,prior_procedure_branch_count__level_low,1
6,extended_run_001,prt_0006_00,scn_0006,80,prior_procedure_steps__level_low,1
6,extended_run_001,prt_0006_00,scn_0006,83,prior_repetition_expected_count__level_low,1
6,extended_run_001,prt_0006_00,scn_0006,85,prior_symbol_group_count__level_high,1
6,extended_run_001,prt_0006_00,scn_0006,89,prior_time_pressure_index__level_low,1
6,extended_run_001,prt_0006_00,scn_0006,91,prior_total_nominal_time__level_high,1
6,extended_run_001,prt_0006_00,scn_0006,94,prior_verification_required__absent,1
7,extended_run_001,prt_0007_00,scn_0007,1,prior_alpha_ratio__level_low,1
7,extended_run_001,prt_0007_00,scn_0007,5,prior_attention_deficit__level_mid,1
7,extended_run_001,prt_0007_00,scn_0007,6,prior_coding_tool_type__value_codebook,1
7,extended_run_001,prt_0007_00,scn_0007,12,prior_condition_mean_adjusted_attention__level_mid,1
7,extended_run_001,prt_0007_00,scn_0007,14,prior_condition_noise_adjustment__level_low,1
7,extended_run_001,prt_0007_00,scn_0007,17,prior_condition_noise_level__level_low,1
7,extended_run_001,prt_0007_00,scn_0007,21,prior_condition_profile__value_normal,1
7,extended_run_001,prt_0007_00,scn_0007,23,prior_condition_time_pressure__level_low,1
7,extended_run_001,prt_0007_00,scn_0007,26,prior_condition_total_adjusted_time__level_low,1
7,extended_run_001,prt_0007_00,scn_0007,29,prior_control_expected_detection_rate__level_low,1
7,extended_run_001,prt_0007_00,scn_0007,32,prior_control_intensity__level_low,1
7,extended_run_001,prt_0007_00,scn_0007,36,prior_control_marker_ratio__level_mid,1
7,extended_run_001,prt_0007_00,scn_0007,37,prior_digit_ratio__level_high,1
7,extended_run_001,prt_0007_00,scn_0007,42,prior_expected_error_probability__level_mid,1
7,extended_run_001,prt_0007_00,scn_0007,44,prior_manual_operation_count__level_low,1
7,extended_run_001,prt_0007_00,scn_0007,48,prior_mean_complexity__level_mid,1
7,extended_run_001,prt_0007_00,scn_0007,50,prior_mean_message_criticality__level_low,1
7,extended_run_001,prt_0007_00,scn_0007,53,prior_memory_load_index__level_low,1
7,extended_run_001,prt_0007_00,scn_0007,55,prior_message_entropy_estimate__level_high,1
7,extended_run_001,prt_0007_00,scn_0007,59,prior_message_length__level_low,1
7,extended_run_001,prt_0007_00,scn_0007,62,prior_operator_attention__level_low,1
7,extended_run_001,prt_0007_00,scn_0007,65,prior_operator_error_susceptibility__level_low,1
7,extended_run_001,prt_0007_00,scn_0007,68,prior_operator_fatigue__level_low,1
7,extended_run_001,prt_0007_00,scn_0007,71,prior_operator_skill__level_low,1
7,extended_run_001,prt_0007_00,scn_0007,74,prior_operator_total_estimated_time__level_low,1
7,extended_run_001,prt_0007_00,scn_0007,77,prior_procedure_branch_count__level_low,1
7,extended_run_001,prt_0007_00,scn_0007,81,prior_procedure_steps__level_mid,1
7,extended_run_001,prt_0007_00,scn_0007,83,prior_repetition_expected_count__level_low,1
7,extended_run_001,prt_0007_00,scn_0007,86,prior_symbol_group_count__level_low,1
7,extended_run_001,prt_0007_00,scn_0007,89,prior_time_pressure_index__level_low,1
7,extended_run_001,prt_0007_00,scn_0007,92,prior_total_nominal_time__level_low,1
7,extended_run_001,prt_0007_00,scn_0007,94,prior_verification_required__absent,1
8,extended_run_001,prt_0008_00,scn_0008,0,prior_alpha_ratio__level_high,1
8,extended_run_001,prt_0008_00,scn_0008,5,prior_attention_deficit__level_mid,1
8,extended_run_001,prt_0008_00,scn_0008,6,prior_coding_tool_type__value_codebook,1
8,extended_run_001,prt_0008_00,scn_0008,12,prior_condition_mean_adjusted_attention__level_mid,1
8,extended_run_001,prt_0008_00,scn_0008,14,prior_condition_noise_adjustment__level_low,1
8,extended_run_001,prt_0008_00,scn_0008,17,prior_condition_noise_level__level_low,1
8,extended_run_001,prt_0008_00,scn_0008,21,prior_condition_profile__value_normal,1
8,extended_run_001,prt_0008_00,scn_0008,23,prior_condition_time_pressure__level_low,1
8,extended_run_001,prt_0008_00,scn_0008,27,prior_condition_total_adjusted_time__level_mid,1
8,extended_run_001,prt_0008_00,scn_0008,29,prior_control_expected_detection_rate__level_low,1
8,extended_run_001,prt_0008_00,scn_0008,32,prior_control_intensity__level_low,1
8,extended_run_001,prt_0008_00,scn_0008,36,prior_control_marker_ratio__level_mid,1
8,extended_run_001,prt_0008_00,scn_0008,38,prior_digit_ratio__level_low,1
8,extended_run_001,prt_0008_00,scn_0008,41,prior_expected_error_probability__level_low,1
8,extended_run_001,prt_0008_00,scn_0008,45,prior_manual_operation_count__level_mid,1
8,extended_run_001,prt_0008_00,scn_0008,48,prior_mean_complexity__level_mid,1
8,extended_run_001,prt_0008_00,scn_0008,50,prior_mean_message_criticality__level_low,1
8,extended_run_001,prt_0008_00,scn_0008,54,prior_memory_load_index__level_mid,1
8,extended_run_001,prt_0008_00,scn_0008,57,prior_message_entropy_estimate__level_mid,1
8,extended_run_001,prt_0008_00,scn_0008,59,prior_message_length__level_low,1
8,extended_run_001,prt_0008_00,scn_0008,62,prior_operator_attention__level_low,1
8,extended_run_001,prt_0008_00,scn_0008,65,prior_operator_error_susceptibility__level_low,1
8,extended_run_001,prt_0008_00,scn_0008,68,prior_operator_fatigue__level_low,1
8,extended_run_001,prt_0008_00,scn_0008,71,prior_operator_skill__level_low,1
8,extended_run_001,prt_0008_00,scn_0008,75,prior_operator_total_estimated_time__level_mid,1
8,extended_run_001,prt_0008_00,scn_0008,77,prior_procedure_branch_count__level_low,1
8,extended_run_001,prt_0008_00,scn_0008,79,prior_procedure_steps__level_high,1
8,extended_run_001,prt_0008_00,scn_0008,83,prior_repetition_expected_count__level_low,1
8,extended_run_001,prt_0008_00,scn_0008,86,prior_symbol_group_count__level_low,1
8,extended_run_001,prt_0008_00,scn_0008,89,prior_time_pressure_index__level_low,1
8,extended_run_001,prt_0008_00,scn_0008,93,prior_total_nominal_time__level_mid,1
8,extended_run_001,prt_0008_00,scn_0008,94,prior_verification_required__absent,1
9,extended_run_001,prt_0009_00,scn_0009,0,prior_alpha_ratio__level_high,1
9,extended_run_001,prt_0009_00,scn_0009,5,prior_attention_deficit__level_mid,1
9,extended_run_001,prt_0009_00,scn_0009,6,prior_coding_tool_type__value_codebook,1
9,extended_run_001,prt_0009_00,scn_0009,12,prior_condition_mean_adjusted_attention__level_mid,1
9,extended_run_001,prt_0009_00,scn_0009,14,prior_condition_noise_adjustment__level_low,1
9,extended_run_001,prt_0009_00,scn_0009,17,prior_condition_noise_level__level_low,1
9,extended_run_001,prt_0009_00,scn_0009,21,prior_condition_profile__value_normal,1
9,extended_run_001,prt_0009_00,scn_0009,23,prior_condition_time_pressure__level_low,1
9,extended_run_001,prt_0009_00,scn_0009,26,prior_condition_total_adjusted_time__level_low,1
9,extended_run_001,prt_0009_00,scn_0009,29,prior_control_expected_detection_rate__level_low,1
9,extended_run_001,prt_0009_00,scn_0009,32,prior_control_intensity__level_low,1
9,extended_run_001,prt_0009_00,scn_0009,36,prior_control_marker_ratio__level_mid,1
9,extended_run_001,prt_0009_00,scn_0009,38,prior_digit_ratio__level_low,1
9,extended_run_001,prt_0009_00,scn_0009,42,prior_expected_error_probability__level_mid,1
9,extended_run_001,prt_0009_00,scn_0009,44,prior_manual_operation_count__level_low,1
9,extended_run_001,prt_0009_00,scn_0009,46,prior_mean_complexity__level_high,1
9,extended_run_001,prt_0009_00,scn_0009,50,prior_mean_message_criticality__level_low,1
9,extended_run_001,prt_0009_00,scn_0009,54,prior_memory_load_index__level_mid,1
9,extended_run_001,prt_0009_00,scn_0009,55,prior_message_entropy_estimate__level_high,1
9,extended_run_001,prt_0009_00,scn_0009,59,prior_message_length__level_low,1
9,extended_run_001,prt_0009_00,scn_0009,62,prior_operator_attention__level_low,1
9,extended_run_001,prt_0009_00,scn_0009,65,prior_operator_error_susceptibility__level_low,1
9,extended_run_001,prt_0009_00,scn_0009,68,prior_operator_fatigue__level_low,1
9,extended_run_001,prt_0009_00,scn_0009,71,prior_operator_skill__level_low,1
9,extended_run_001,prt_0009_00,scn_0009,75,prior_operator_total_estimated_time__level_mid,1
9,extended_run_001,prt_0009_00,scn_0009,77,prior_procedure_branch_count__level_low,1
9,extended_run_001,prt_0009_00,scn_0009,80,prior_procedure_steps__level_low,1
9,extended_run_001,prt_0009_00,scn_0009,83,prior_repetition_expected_count__level_low,1
9,extended_run_001,prt_0009_00,scn_0009,86,prior_symbol_group_count__level_low,1
9,extended_run_001,prt_0009_00,scn_0009,89,prior_time_pressure_index__level_low,1
9,extended_run_001,prt_0009_00,scn_0009,92,prior_total_nominal_time__level_low,1
9,extended_run_001,prt_0009_00,scn_0009,94,prior_verification_required__absent,1
10,extended_run_001,prt_0010_00,scn_0010,0,prior_alpha_ratio__level_high,1
10,extended_run_001,prt_0010_00,scn_0010,5,prior_attention_deficit__level_mid,1
10,extended_run_001,prt_0010_00,scn_0010,6,prior_coding_tool_type__value_codebook,1
10,extended_run_001,prt_0010_00,scn_0010,12,prior_condition_mean_adjusted_attention__level_mid,1
10,extended_run_001,prt_0010_00,scn_0010,14,prior_condition_noise_adjustment__level_low,1
10,extended_run_001,prt_0010_00,scn_0010,17,prior_condition_noise_level__level_low,1
10,extended_run_001,prt_0010_00,scn_0010,21,prior_condition_profile__value_normal,1
