topic_id,token_id,token,document_frequency,weight
0,65,prior_operator_error_susceptibility__level_low,51,0.014190894983
0,66,prior_operator_error_susceptibility__level_mid,50,0.0131610288254
0,67,prior_operator_fatigue__level_high,28,0.00392969812185
0,68,prior_operator_fatigue__level_low,66,0.0173839431964
0,69,prior_operator_fatigue__level_mid,56,0.0102590360955
0,70,prior_operator_skill__level_high,48,0.0238597618151
0,71,prior_operator_skill__level_low,68,0.000166412132888
0,72,prior_operator_skill__level_mid,34,0.0106982565591
0,73,prior_operator_total_estimated_time__level_high,50,0.000170368459327
0,74,prior_operator_total_estimated_time__level_low,50,0.0177217400039
0,75,prior_operator_total_estimated_time__level_mid,50,0.0104186100704
0,76,prior_procedure_branch_count__level_high,35,0.00897545950603
0,77,prior_procedure_branch_count__level_low,62,0.00959631629166
0,78,prior_procedure_branch_count__level_mid,53,0.0126119336267
0,79,prior_procedure_steps__level_high,38,0.00485268430872
0,80,prior_procedure_steps__level_low,55,0.012598235028
0,81,prior_procedure_steps__level_mid,57,0.0139747855094
0,82,prior_repetition_expected_count__level_high,40,0.00415182185373
0,83,prior_repetition_expected_count__level_low,81,0.0200485300977
0,84,prior_repetition_expected_count__level_mid,29,0.00770343182403
0,85,prior_symbol_group_count__level_high,42,0.000172619861092
0,86,prior_symbol_group_count__level_low,66,0.0183539047035
0,87,prior_symbol_group_count__level_mid,42,0.009165610396
0,88,prior_time_pressure_index__level_high,33,0.00725539352931
0,89,prior_time_pressure_index__level_low,78,0.0161816587381
0,90,prior_time_pressure_index__level_mid,39,0.00813090112346
0,91,prior_total_nominal_time__level_high,50,0.000174422738249
0,92,prior_total_nominal_time__level_low,50,0.014962372319
0,93,prior_total_nominal_time__level_mid,50,0.0113925769148
0,94,prior_verification_required__absent,90,0.0157377032512
0,95,prior_verification_required__present,60,0.0151079664963
1,0,prior_alpha_ratio__level_high,50,0.0107547913203
1,1,prior_alpha_ratio__level_low,50,0.0102048398317
1,2,prior_alpha_ratio__level_mid,50,0.0102472658549
1,3,prior_attention_deficit__level_high,49,0.0222764516981
1,4,prior_attention_deficit__level_low,51,0.000209069319226
1,5,prior_attention_deficit__level_mid,50,0.00995267639309
1,6,prior_coding_tool_type__value_codebook,46,0.027358993235
1,7,prior_coding_tool_type__value_mixed,35,0.000197075589028
1,8,prior_coding_tool_type__value_mnemonic,23,0.000248789087685
1,9,prior_coding_tool_type__value_table,46,0.00570874085467
1,10,prior_condition_mean_adjusted_attention__level_high,44,0.000197213987178
1,11,prior_condition_mean_adjusted_attention__level_low,58,0.0244315598174
1,12,prior_condition_mean_adjusted_attention__level_mid,48,0.0119972620481
1,13,prior_condition_noise_adjustment__level_high,33,0.000208376484048
1,14,prior_condition_noise_adjustment__level_low,84,0.0232276999581
1,15,prior_condition_noise_adjustment__level_mid,33,0.00863549464595
1,16,prior_condition_noise_level__level_high,33,0.000208376484048
1,17,prior_condition_noise_level__level_low,84,0.0232276999581
1,18,prior_condition_noise_level__level_mid,33,0.00863549464595
1,19,prior_condition_profile__value_hard,61,0.00525561977123
1,20,prior_condition_profile__value_moderate,47,0.00928709220534
1,21,prior_condition_profile__value_normal,42,0.0163974147514
1,22,prior_condition_time_pressure__level_high,33,0.00508165928261
1,23,prior_condition_time_pressure__level_low,78,0.0218353272745
1,24,prior_condition_time_pressure__level_mid,39,0.00349696805402
1,25,prior_condition_total_adjusted_time__level_high,50,0.000207648438109
1,26,prior_condition_total_adjusted_time__level_low,50,0.0112495645663
1,27,prior_condition_total_adjusted_time__level_mid,50,0.0142221995824
1,28,prior_control_expected_detection_rate__level_high,50,0.000199202026098
1,29,prior_control_expected_detection_rate__level_low,50,0.0233619024526
1,30,prior_control_expected_detection_rate__level_mid,50,0.0111897162932
1,31,prior_control_intensity__level_high,36,0.000199790739385
1,32,prior_control_intensity__level_low,76,0.0330526325451
1,33,prior_control_intensity__level_mid,38,0.000206184335735
1,34,prior_control_marker_ratio__level_high,50,0.00728921033965
1,35,prior_control_marker_ratio__level_low,50,0.0134125143384
1,36,prior_control_marker_ratio__level_mid,50,0.0102955339788
1,37,prior_digit_ratio__level_high,50,0.0123494260694
1,38,prior_digit_ratio__level_low,50,0.00889050600258
1,39,prior_digit_ratio__level_mid,50,0.0103377520527
1,40,prior_expected_error_probability__level_high,50,0.0130739674609
1,41,prior_expected_error_probability__level_low,50,0.0106046805658
1,42,prior_expected_error_probability__level_mid,50,0.00680665314911
1,43,prior_manual_operation_count__level_high,46,0.000200858186369
1,44,prior_manual_operation_count__level_low,59,0.0202039038843
1,45,prior_manual_operation_count__level_mid,45,0.0111844053894
1,46,prior_mean_complexity__level_high,30,0.0041639464318
1,47,prior_mean_complexity__level_low,60,0.014896861879
1,48,prior_mean_complexity__level_mid,60,0.0119462893479
1,49,prior_mean_message_criticality__level_high,30,0.00473545779135
1,50,prior_mean_message_criticality__level_low,60,0.014951694907
1,51,prior_mean_message_criticality__level_mid,60,0.0119759373367
1,52,prior_memory_load_index__level_high,50,0.000211900859368
1,53,prior_memory_load_index__level_low,50,0.0140694443355
1,54,prior_memory_load_index__level_mid,50,0.0143684584063
1,55,prior_message_entropy_estimate__level_high,50,0.00800657737877
1,56,prior_message_entropy_estimate__level_low,50,0.0120652865813
1,57,prior_message_entropy_estimate__level_mid,50,0.0109342318057
1,58,prior_message_length__level_high,42,0.000213777575559
1,59,prior_message_length__level_low,66,0.017442577247
1,60,prior_message_length__level_mid,42,0.0103008245422
1,61,prior_operator_attention__level_high,25,0.000197314209893
1,62,prior_operator_attention__level_low,58,0.0300333673976
1,63,prior_operator_attention__level_mid,67,0.00284771499219
1,64,prior_operator_error_susceptibility__level_high,49,0.0146268377791
1,65,prior_operator_error_susceptibility__level_low,51,0.013544586492
1,66,prior_operator_error_susceptibility__level_mid,50,0.0043998958901
1,67,prior_operator_fatigue__level_high,28,0.00607996382391
1,68,prior_operator_fatigue__level_low,66,0.012986131659
1,69,prior_operator_fatigue__level_mid,56,0.0119574955904
1,70,prior_operator_skill__level_high,48,0.000197208756529
1,71,prior_operator_skill__level_low,68,0.0353527099237
1,72,prior_operator_skill__level_mid,34,0.000203617301666
1,73,prior_operator_total_estimated_time__level_high,50,0.000207674569014
1,74,prior_operator_total_estimated_time__level_low,50,0.0087461538646
1,75,prior_operator_total_estimated_time__level_mid,50,0.0174688329517
1,76,prior_procedure_branch_count__level_high,35,0.000223460789478
1,77,prior_procedure_branch_count__level_low,62,0.0255128872716
1,78,prior_procedure_branch_count__level_mid,53,0.00617450165261
1,79,prior_procedure_steps__level_high,38,0.00584565918472
1,80,prior_procedure_steps__level_low,55,0.0152851406355
1,81,prior_procedure_steps__level_mid,57,0.0107566648045
1,82,prior_repetition_expected_count__level_high,40,0.00868877729965
1,83,prior_repetition_expected_count__level_low,81,0.0169552663023
1,84,prior_repetition_expected_count__level_mid,29,0.0052159259094
1,85,prior_symbol_group_count__level_high,42,0.000213777575559
1,86,prior_symbol_group_count__level_low,66,0.017442577247
1,87,prior_symbol_group_count__level_mid,42,0.0103008245422
1,88,prior_time_pressure_index__level_high,33,0.00508165928261
1,89,prior_time_pressure_index__level_low,78,0.0218353272745
1,90,prior_time_pressure_index__level_mid,39,0.00349696805402
1,91,prior_total_nominal_time__level_high,50,0.000203698287337
1,92,prior_total_nominal_time__level_low,50,0.0120460477909
1,93,prior_total_nominal_time__level_mid,50,0.0163033981949
1,94,prior_verification_required__absent,90,0.0216593211334
1,95,prior_verification_required__present,60,0.00980514019308
2,0,prior_alpha_ratio__level_high,50,0.0101672464004
2,1,prior_alpha_ratio__level_low,50,0.0116735656599
2,2,prior_alpha_ratio__level_mid,50,0.0093374513617
2,3,prior_attention_deficit__level_high,49,0.0101407774065
2,4,prior_attention_deficit__level_low,51,0.000310007123644
2,5,prior_attention_deficit__level_mid,50,0.0115654997677
2,6,prior_coding_tool_type__value_codebook,46,0.000311328871776
2,7,prior_coding_tool_type__value_mixed,35,0.000316587593151
2,8,prior_coding_tool_type__value_mnemonic,23,0.00544869125995
2,9,prior_coding_tool_type__value_table,46,0.0164996379113
2,10,prior_condition_mean_adjusted_attention__level_high,44,0.000312037160843
2,11,prior_condition_mean_adjusted_attention__level_low,58,0.0146464104141
2,12,prior_condition_mean_adjusted_attention__level_mid,48,0.00833477901808
2,13,prior_condition_noise_adjustment__level_high,33,0.0114335942139
2,14,prior_condition_noise_adjustment__level_low,84,0.0100250077738
2,15,prior_condition_noise_adjustment__level_mid,33,0.00613663545741
2,16,prior_condition_noise_level__level_high,33,0.0114335942139
2,17,prior_condition_noise_level__level_low,84,0.0100250077738
2,18,prior_condition_noise_level__level_mid,33,0.00613663545741
2,19,prior_condition_profile__value_hard,61,0.0181428724574
2,20,prior_condition_profile__value_moderate,47,0.0121435528289
2,21,prior_condition_profile__value_normal,42,0.000313816080159
2,22,prior_condition_time_pressure__level_high,33,0.00908262957584
2,23,prior_condition_time_pressure__level_low,78,0.00788238402718
2,24,prior_condition_time_pressure__level_mid,39,0.0149386518872
2,25,prior_condition_total_adjusted_time__level_high,50,0.042634593877
2,26,prior_condition_total_adjusted_time__level_low,50,0.000282749423611
2,27,prior_condition_total_adjusted_time__level_mid,50,0.00029346213818
2,28,prior_control_expected_detection_rate__level_high,50,0.00267284918359
2,29,prior_control_expected_detection_rate__level_low,50,0.000363203670217
2,30,prior_control_expected_detection_rate__level_mid,50,0.0181828025663
2,31,prior_control_intensity__level_high,36,0.000324039112978
2,32,prior_control_intensity__level_low,76,0.00925020680763
2,33,prior_control_intensity__level_mid,38,0.0120792072682
2,34,prior_control_marker_ratio__level_high,50,0.0118122136855
2,35,prior_control_marker_ratio__level_low,50,0.00796394927234
2,36,prior_control_marker_ratio__level_mid,50,0.0113957992252
2,37,prior_digit_ratio__level_high,50,0.00765591919463
2,38,prior_digit_ratio__level_low,50,0.0116041170168
2,39,prior_digit_ratio__level_mid,50,0.0111580360652
2,40,prior_expected_error_probability__level_high,50,0.0159979442881
2,41,prior_expected_error_probability__level_low,50,0.000308051709341
2,42,prior_expected_error_probability__level_mid,50,0.0146098039136
2,43,prior_manual_operation_count__level_high,46,0.0331470534144
2,44,prior_manual_operation_count__level_low,59,0.000288455274281
2,45,prior_manual_operation_count__level_mid,45,0.00379798217308
2,46,prior_mean_complexity__level_high,30,0.0117111553347
2,47,prior_mean_complexity__level_low,60,0.00673220179123
2,48,prior_mean_complexity__level_mid,60,0.0137545360406
2,49,prior_mean_message_criticality__level_high,30,0.00486986975815
2,50,prior_mean_message_criticality__level_low,60,0.0124793315289
2,51,prior_mean_message_criticality__level_mid,60,0.0134415625374
2,52,prior_memory_load_index__level_high,50,0.0425886022649
2,53,prior_memory_load_index__level_low,50,0.000282964988711
2,54,prior_memory_load_index__level_mid,50,0.00197572529521
2,55,prior_message_entropy_estimate__level_high,50,0.0171965882196
2,56,prior_message_entropy_estimate__level_low,50,0.00665551925451
2,57,prior_message_entropy_estimate__level_mid,50,0.00861810526345
2,58,prior_message_length__level_high,42,0.0358398318918
2,59,prior_message_length__level_low,66,0.000286432834536
2,60,prior_message_length__level_mid,42,0.00594861812363
2,61,prior_operator_attention__level_high,25,0.000300262013333
2,62,prior_operator_attention__level_low,58,0.00664457628915
2,63,prior_operator_attention__level_mid,67,0.016161832442
2,64,prior_operator_error_susceptibility__level_high,49,0.0151006342193
2,65,prior_operator_error_susceptibility__level_low,51,0.000304670450791
2,66,prior_operator_error_susceptibility__level_mid,50,0.0143385204902
2,67,prior_operator_fatigue__level_high,28,0.0091176478707
2,68,prior_operator_fatigue__level_low,66,0.0083413557445
2,69,prior_operator_fatigue__level_mid,56,0.0135622449346
2,70,prior_operator_skill__level_high,48,0.000320331073617
2,71,prior_operator_skill__level_low,68,0.00749074081678
2,72,prior_operator_skill__level_mid,34,0.011020796788
2,73,prior_operator_total_estimated_time__level_high,50,0.0426324462845
2,74,prior_operator_total_estimated_time__level_low,50,0.000282758340399
2,75,prior_operator_total_estimated_time__level_mid,50,0.000299421064649
2,76,prior_procedure_branch_count__level_high,35,0.0147947852572
2,77,prior_procedure_branch_count__level_low,62,0.00034338696183
2,78,prior_procedure_branch_count__level_mid,53,0.0152777674784
2,79,prior_procedure_steps__level_high,38,0.0163455686843
2,80,prior_procedure_steps__level_low,55,0.00393017849007
2,81,prior_procedure_steps__level_mid,57,0.00975865907047
2,82,prior_repetition_expected_count__level_high,40,0.01516521309
2,83,prior_repetition_expected_count__level_low,81,0.0107911863465
2,84,prior_repetition_expected_count__level_mid,29,0.00473159337759
2,85,prior_symbol_group_count__level_high,42,0.0358398318918
2,86,prior_symbol_group_count__level_low,66,0.000286432834536
2,87,prior_symbol_group_count__level_mid,42,0.00594861812363
2,88,prior_time_pressure_index__level_high,33,0.00908262957584
2,89,prior_time_pressure_index__level_low,78,0.00788238402718
2,90,prior_time_pressure_index__level_mid,39,0.0149386518872
2,91,prior_total_nominal_time__level_high,50,0.0426311949835
2,92,prior_total_nominal_time__level_low,50,0.000283069468264
2,93,prior_total_nominal_time__level_mid,50,0.000300286142031
2,94,prior_verification_required__absent,90,0.0190662785014
2,95,prior_verification_required__present,60,0.0117221588825
