topic_id,token_id,token,document_frequency,weight
0,51,prior_mean_message_criticality__level_mid,60,0.0219659318716
0,52,prior_memory_load_index__level_high,50,0.00281076072601
0,53,prior_memory_load_index__level_low,50,0.00825097463106
0,54,prior_memory_load_index__level_mid,50,0.0098682066776
0,55,prior_message_entropy_estimate__level_high,50,0.00310635921332
0,56,prior_message_entropy_estimate__level_low,50,0.0126736455282
0,57,prior_message_entropy_estimate__level_mid,50,0.0101230885882
0,58,prior_message_length__level_high,42,0.00030475056829
0,59,prior_message_length__level_low,66,0.000311606468644
0,60,prior_message_length__level_mid,42,0.0152492298933
0,61,prior_operator_attention__level_high,25,0.000301673302101
0,62,prior_operator_attention__level_low,58,0.000302171548826
0,63,prior_operator_attention__level_mid,67,0.0572050563534
0,64,prior_operator_error_susceptibility__level_high,49,0.00645609617647
0,65,prior_operator_error_susceptibility__level_low,51,0.000302580580366
0,66,prior_operator_error_susceptibility__level_mid,50,0.0275841253088
0,67,prior_operator_fatigue__level_high,28,0.00586543582724
0,68,prior_operator_fatigue__level_low,66,0.0186723149351
0,69,prior_operator_fatigue__level_mid,56,0.0152897125895
0,70,prior_operator_skill__level_high,48,0.000304377960345
0,71,prior_operator_skill__level_low,68,0.000304905281188
0,72,prior_operator_skill__level_mid,34,0.0437695105025
0,73,prior_operator_total_estimated_time__level_high,50,0.000305623230447
0,74,prior_operator_total_estimated_time__level_low,50,0.0102596551883
0,75,prior_operator_total_estimated_time__level_mid,50,0.00564726365379
0,76,prior_procedure_branch_count__level_high,35,0.00944722672144
0,77,prior_procedure_branch_count__level_low,62,0.000306322012669
0,78,prior_procedure_branch_count__level_mid,53,0.019349557771
0,79,prior_procedure_steps__level_high,38,0.000311309930005
0,80,prior_procedure_steps__level_low,55,0.0124283245996
0,81,prior_procedure_steps__level_mid,57,0.00713101837023
0,82,prior_repetition_expected_count__level_high,40,0.0113737107806
0,83,prior_repetition_expected_count__level_low,81,0.021909912848
0,84,prior_repetition_expected_count__level_mid,29,0.000314127714768
0,85,prior_symbol_group_count__level_high,42,0.00030475056829
0,86,prior_symbol_group_count__level_low,66,0.000311606468644
0,87,prior_symbol_group_count__level_mid,42,0.0152492298933
0,88,prior_time_pressure_index__level_high,33,0.0082079744902
0,89,prior_time_pressure_index__level_low,78,0.0251105676612
0,90,prior_time_pressure_index__level_mid,39,0.00030663523424
0,91,prior_total_nominal_time__level_high,50,0.000305902087131
0,92,prior_total_nominal_time__level_low,50,0.00850960162194
0,93,prior_total_nominal_time__level_mid,50,0.00549787842109
0,94,prior_verification_required__absent,90,0.000309488487852
0,95,prior_verification_required__present,60,0.0275004388535
1,0,prior_alpha_ratio__level_high,50,0.000197846098129
1,1,prior_alpha_ratio__level_low,50,0.0190461802104
1,2,prior_alpha_ratio__level_mid,50,0.00997706004304
1,3,prior_attention_deficit__level_high,49,0.0244340202969
1,4,prior_attention_deficit__level_low,51,0.0001934001852
1,5,prior_attention_deficit__level_mid,50,0.000193176799435
1,6,prior_coding_tool_type__value_codebook,46,0.000195068330404
1,7,prior_coding_tool_type__value_mixed,35,0.000192247516561
1,8,prior_coding_tool_type__value_mnemonic,23,0.0115057098729
1,9,prior_coding_tool_type__value_table,46,0.0172543889684
1,10,prior_condition_mean_adjusted_attention__level_high,44,0.000193378782152
1,11,prior_condition_mean_adjusted_attention__level_low,58,0.0263110040352
1,12,prior_condition_mean_adjusted_attention__level_mid,48,0.000193325793029
1,13,prior_condition_noise_adjustment__level_high,33,0.016521947336
1,14,prior_condition_noise_adjustment__level_low,84,0.000196868961953
1,15,prior_condition_noise_adjustment__level_mid,33,0.00995377085068
1,16,prior_condition_noise_level__level_high,33,0.016521947336
1,17,prior_condition_noise_level__level_low,84,0.000196868961953
1,18,prior_condition_noise_level__level_mid,33,0.00995377085068
1,19,prior_condition_profile__value_hard,61,0.0185976103483
1,20,prior_condition_profile__value_moderate,47,0.0162837064673
1,21,prior_condition_profile__value_normal,42,0.00019217367218
1,22,prior_condition_time_pressure__level_high,33,0.000196325275617
1,23,prior_condition_time_pressure__level_low,78,0.000194447404179
1,24,prior_condition_time_pressure__level_mid,39,0.0375910936556
1,25,prior_condition_total_adjusted_time__level_high,50,0.000194209439448
1,26,prior_condition_total_adjusted_time__level_low,50,0.0156944061183
1,27,prior_condition_total_adjusted_time__level_mid,50,0.0145050638756
1,28,prior_control_expected_detection_rate__level_high,50,0.00019341342583
1,29,prior_control_expected_detection_rate__level_low,50,0.0167920038019
1,30,prior_control_expected_detection_rate__level_mid,50,0.0138449999425
1,31,prior_control_intensity__level_high,36,0.000193683983838
1,32,prior_control_intensity__level_low,76,0.0289540036064
1,33,prior_control_intensity__level_mid,38,0.000192818639799
1,34,prior_control_marker_ratio__level_high,50,0.00913823239106
1,35,prior_control_marker_ratio__level_low,50,0.000198284762756
1,36,prior_control_marker_ratio__level_mid,50,0.0219247563291
1,37,prior_digit_ratio__level_high,50,0.0195046539284
1,38,prior_digit_ratio__level_low,50,0.000197422467038
1,39,prior_digit_ratio__level_mid,50,0.00948641867311
1,40,prior_expected_error_probability__level_high,50,0.0294856149921
1,41,prior_expected_error_probability__level_low,50,0.000192906853173
1,42,prior_expected_error_probability__level_mid,50,0.000198254921044
1,43,prior_manual_operation_count__level_high,46,0.000193591715659
1,44,prior_manual_operation_count__level_low,59,0.0283615748693
1,45,prior_manual_operation_count__level_mid,45,0.00882193903421
1,46,prior_mean_complexity__level_high,30,0.00675115283228
1,47,prior_mean_complexity__level_low,60,0.0130456728998
1,48,prior_mean_complexity__level_mid,60,0.0131203820726
1,49,prior_mean_message_criticality__level_high,30,0.000197337559189
1,50,prior_mean_message_criticality__level_low,60,0.0242430007021
1,51,prior_mean_message_criticality__level_mid,60,0.00776400279421
1,52,prior_memory_load_index__level_high,50,0.000197153119194
1,53,prior_memory_load_index__level_low,50,0.0124184662793
1,54,prior_memory_load_index__level_mid,50,0.018805692953
1,55,prior_message_entropy_estimate__level_high,50,0.0130253001352
1,56,prior_message_entropy_estimate__level_low,50,0.00838399110157
1,57,prior_message_entropy_estimate__level_mid,50,0.0116974626381
1,58,prior_message_length__level_high,42,0.000192804138979
1,59,prior_message_length__level_low,66,0.0294405701453
1,60,prior_message_length__level_mid,42,0.00792866873126
1,61,prior_operator_attention__level_high,25,0.000194598329279
1,62,prior_operator_attention__level_low,58,0.0226844290327
1,63,prior_operator_attention__level_mid,67,0.000193185744019
1,64,prior_operator_error_susceptibility__level_high,49,0.0293427692002
1,65,prior_operator_error_susceptibility__level_low,51,0.00019225639929
1,66,prior_operator_error_susceptibility__level_mid,50,0.000197842209168
1,67,prior_operator_fatigue__level_high,28,0.0159412936369
1,68,prior_operator_fatigue__level_low,66,0.000194802400281
1,69,prior_operator_fatigue__level_mid,56,0.0117408619473
1,70,prior_operator_skill__level_high,48,0.000193566697063
1,71,prior_operator_skill__level_low,68,0.0163597916568
1,72,prior_operator_skill__level_mid,34,0.00515646862696
1,73,prior_operator_total_estimated_time__level_high,50,0.000193710553838
1,74,prior_operator_total_estimated_time__level_low,50,0.0151893400219
1,75,prior_operator_total_estimated_time__level_mid,50,0.0150839244639
1,76,prior_procedure_branch_count__level_high,35,0.00374606751656
1,77,prior_procedure_branch_count__level_low,62,0.0154190277941
1,78,prior_procedure_branch_count__level_mid,53,0.0110164669231
1,79,prior_procedure_steps__level_high,38,0.000194385686581
1,80,prior_procedure_steps__level_low,55,0.0106932128696
1,81,prior_procedure_steps__level_mid,57,0.0229620901756
1,82,prior_repetition_expected_count__level_high,40,0.016784160689
1,83,prior_repetition_expected_count__level_low,81,0.000194816257437
1,84,prior_repetition_expected_count__level_mid,29,0.0158649034491
1,85,prior_symbol_group_count__level_high,42,0.000192804138979
1,86,prior_symbol_group_count__level_low,66,0.0294405701453
1,87,prior_symbol_group_count__level_mid,42,0.00792866873126
1,88,prior_time_pressure_index__level_high,33,0.000196325275617
1,89,prior_time_pressure_index__level_low,78,0.000194447404179
1,90,prior_time_pressure_index__level_mid,39,0.0375910936556
1,91,prior_total_nominal_time__level_high,50,0.000192993655212
1,92,prior_total_nominal_time__level_low,50,0.0241596382314
1,93,prior_total_nominal_time__level_mid,50,0.0138515157332
1,94,prior_verification_required__absent,90,0.0345549388204
1,95,prior_verification_required__present,60,0.000195782003399
2,0,prior_alpha_ratio__level_high,50,0.0144707832426
2,1,prior_alpha_ratio__level_low,50,0.000167252264609
2,2,prior_alpha_ratio__level_mid,50,0.0134098896532
2,3,prior_attention_deficit__level_high,49,0.00016610639626
2,4,prior_attention_deficit__level_low,51,0.00604445664299
2,5,prior_attention_deficit__level_mid,50,0.0140697492227
2,6,prior_coding_tool_type__value_codebook,46,0.0227973136316
2,7,prior_coding_tool_type__value_mixed,35,0.000164440882301
2,8,prior_coding_tool_type__value_mnemonic,23,0.000163812072212
2,9,prior_coding_tool_type__value_table,46,0.000163144513947
2,10,prior_condition_mean_adjusted_attention__level_high,44,0.000164080878376
2,11,prior_condition_mean_adjusted_attention__level_low,58,0.000166092005241
2,12,prior_condition_mean_adjusted_attention__level_mid,48,0.0206155133655
2,13,prior_condition_noise_adjustment__level_high,33,0.000163154870757
2,14,prior_condition_noise_adjustment__level_low,84,0.0234981005155
2,15,prior_condition_noise_adjustment__level_mid,33,0.00622849117789
2,16,prior_condition_noise_level__level_high,33,0.000163154870757
2,17,prior_condition_noise_level__level_low,84,0.0234981005155
2,18,prior_condition_noise_level__level_mid,33,0.00622849117789
2,19,prior_condition_profile__value_hard,61,0.000163217171132
2,20,prior_condition_profile__value_moderate,47,0.00488801983507
2,21,prior_condition_profile__value_normal,42,0.0342951064138
2,22,prior_condition_time_pressure__level_high,33,0.000163031035905
2,23,prior_condition_time_pressure__level_low,78,0.0429590993149
2,24,prior_condition_time_pressure__level_mid,39,0.000162804481096
2,25,prior_condition_total_adjusted_time__level_high,50,0.00016326433398
2,26,prior_condition_total_adjusted_time__level_low,50,0.0204519162799
2,27,prior_condition_total_adjusted_time__level_mid,50,0.0124032917266
2,28,prior_control_expected_detection_rate__level_high,50,0.0001642285574
2,29,prior_control_expected_detection_rate__level_low,50,0.0213032171094
2,30,prior_control_expected_detection_rate__level_mid,50,0.00515095628735
2,31,prior_control_intensity__level_high,36,0.000163628186503
2,32,prior_control_intensity__level_low,76,0.023477927565
2,33,prior_control_intensity__level_mid,38,0.000167184554796
2,34,prior_control_marker_ratio__level_high,50,0.00658979271716
2,35,prior_control_marker_ratio__level_low,50,0.0155003869962
2,36,prior_control_marker_ratio__level_mid,50,0.00952530821252
2,37,prior_digit_ratio__level_high,50,0.000169382457582
2,38,prior_digit_ratio__level_low,50,0.0132499138433
2,39,prior_digit_ratio__level_mid,50,0.0124505351781
2,40,prior_expected_error_probability__level_high,50,0.000163280631996
2,41,prior_expected_error_probability__level_low,50,0.0276836260681
2,42,prior_expected_error_probability__level_mid,50,0.00716467758367
2,43,prior_manual_operation_count__level_high,46,0.000164037753283
2,44,prior_manual_operation_count__level_low,59,0.0202053970109
2,45,prior_manual_operation_count__level_mid,45,0.0112764266077
2,46,prior_mean_complexity__level_high,30,0.00375883873098
2,47,prior_mean_complexity__level_low,60,0.0188162987067
2,48,prior_mean_complexity__level_mid,60,0.0109015880105
2,49,prior_mean_message_criticality__level_high,30,0.000164588417952
2,50,prior_mean_message_criticality__level_low,60,0.0228055320779
2,51,prior_mean_message_criticality__level_mid,60,0.0111425385954
2,52,prior_memory_load_index__level_high,50,0.00116239234852
2,53,prior_memory_load_index__level_low,50,0.0210318474632
2,54,prior_memory_load_index__level_mid,50,0.0122607781811
2,55,prior_message_entropy_estimate__level_high,50,0.00520076345757
2,56,prior_message_entropy_estimate__level_low,50,0.0176678559509
2,57,prior_message_entropy_estimate__level_mid,50,0.0105184021575
2,58,prior_message_length__level_high,42,0.000164906635843
2,59,prior_message_length__level_low,66,0.0196716453519
2,60,prior_message_length__level_mid,42,0.00919473531362
2,61,prior_operator_attention__level_high,25,0.000163207692316
2,62,prior_operator_attention__level_low,58,0.0132233375193
2,63,prior_operator_attention__level_mid,67,0.0154941152386
2,64,prior_operator_error_susceptibility__level_high,49,0.000162792256649
2,65,prior_operator_error_susceptibility__level_low,51,0.0284815211496
2,66,prior_operator_error_susceptibility__level_mid,50,0.000167320473982
2,67,prior_operator_fatigue__level_high,28,0.000165234107863
2,68,prior_operator_fatigue__level_low,66,0.0231223058903
2,69,prior_operator_fatigue__level_mid,56,0.0120898418389
2,70,prior_operator_skill__level_high,48,0.000164140199823
2,71,prior_operator_skill__level_low,68,0.0240667778596
2,72,prior_operator_skill__level_mid,34,0.000162870293516
2,73,prior_operator_total_estimated_time__level_high,50,0.000163593796332
2,74,prior_operator_total_estimated_time__level_low,50,0.0124528225311
2,75,prior_operator_total_estimated_time__level_mid,50,0.0168517552811
2,76,prior_procedure_branch_count__level_high,35,0.000162864833451
2,77,prior_procedure_branch_count__level_low,62,0.0376453843223
2,78,prior_procedure_branch_count__level_mid,53,0.000165506309005
2,79,prior_procedure_steps__level_high,38,0.0090123996065
2,80,prior_procedure_steps__level_low,55,0.0201490900059
2,81,prior_procedure_steps__level_mid,57,0.00470231893031
2,82,prior_repetition_expected_count__level_high,40,0.000163960533827
2,83,prior_repetition_expected_count__level_low,81,0.0366229723773
2,84,prior_repetition_expected_count__level_mid,29,0.00016387359288
2,85,prior_symbol_group_count__level_high,42,0.000164906635843
2,86,prior_symbol_group_count__level_low,66,0.0196716453519
2,87,prior_symbol_group_count__level_mid,42,0.00919473531362
2,88,prior_time_pressure_index__level_high,33,0.000163031035905
2,89,prior_time_pressure_index__level_low,78,0.0429590993149
2,90,prior_time_pressure_index__level_mid,39,0.000162804481096
2,91,prior_total_nominal_time__level_high,50,0.000163805754508
2,92,prior_total_nominal_time__level_low,50,0.0160636349544
2,93,prior_total_nominal_time__level_mid,50,0.0152724414512
2,94,prior_verification_required__absent,90,0.0332736078001
2,95,prior_verification_required__present,60,0.00016578405357
3,0,prior_alpha_ratio__level_high,50,0.0132574350651
3,1,prior_alpha_ratio__level_low,50,0.0176339482196
3,2,prior_alpha_ratio__level_mid,50,0.00792965524878
3,3,prior_attention_deficit__level_high,49,0.0240402261015
3,4,prior_attention_deficit__level_low,51,0.000202710436386
3,5,prior_attention_deficit__level_mid,50,0.000203377293649
3,6,prior_coding_tool_type__value_codebook,46,0.0184391241935
3,7,prior_coding_tool_type__value_mixed,35,0.000202694805587
3,8,prior_coding_tool_type__value_mnemonic,23,0.000207141156149
3,9,prior_coding_tool_type__value_table,46,0.000203993174328
3,10,prior_condition_mean_adjusted_attention__level_high,44,0.000202421986026
3,11,prior_condition_mean_adjusted_attention__level_low,58,0.0275709841663
3,12,prior_condition_mean_adjusted_attention__level_mid,48,0.000203480754109
3,13,prior_condition_noise_adjustment__level_high,33,0.00020409702767
3,14,prior_condition_noise_adjustment__level_low,84,0.0286835851305
3,15,prior_condition_noise_adjustment__level_mid,33,0.000206120245802
3,16,prior_condition_noise_level__level_high,33,0.00020409702767
3,17,prior_condition_noise_level__level_low,84,0.0286835851305
3,18,prior_condition_noise_level__level_mid,33,0.000206120245802
3,19,prior_condition_profile__value_hard,61,0.0134267707565
3,20,prior_condition_profile__value_moderate,47,0.00365531302462
3,21,prior_condition_profile__value_normal,42,0.000204616480506
3,22,prior_condition_time_pressure__level_high,33,0.0171161131142
3,23,prior_condition_time_pressure__level_low,78,0.000206433098705
3,24,prior_condition_time_pressure__level_mid,39,0.000205394810976
3,25,prior_condition_total_adjusted_time__level_high,50,0.0504386481597
3,26,prior_condition_total_adjusted_time__level_low,50,0.000201351595138
3,27,prior_condition_total_adjusted_time__level_mid,50,0.000203634152203
3,28,prior_control_expected_detection_rate__level_high,50,0.000203436304864
3,29,prior_control_expected_detection_rate__level_low,50,0.00691641039248
3,30,prior_control_expected_detection_rate__level_mid,50,0.0146416122507
3,31,prior_control_intensity__level_high,36,0.000202452531615
3,32,prior_control_intensity__level_low,76,0.0176151138224
3,33,prior_control_intensity__level_mid,38,0.000204738056061
3,34,prior_control_marker_ratio__level_high,50,0.0124695794697
3,35,prior_control_marker_ratio__level_low,50,0.0126711416158
3,36,prior_control_marker_ratio__level_mid,50,0.00757614911099
3,37,prior_digit_ratio__level_high,50,0.017629231576
3,38,prior_digit_ratio__level_low,50,0.0123012768643
3,39,prior_digit_ratio__level_mid,50,0.0106963621627
3,40,prior_expected_error_probability__level_high,50,0.0183710855035
3,41,prior_expected_error_probability__level_low,50,0.000202808093722
3,42,prior_expected_error_probability__level_mid,50,0.0136283964192
3,43,prior_manual_operation_count__level_high,46,0.0336629098689
3,44,prior_manual_operation_count__level_low,59,0.000202763350672
3,45,prior_manual_operation_count__level_mid,45,0.00601759492938
3,46,prior_mean_complexity__level_high,30,0.0108397702478
3,47,prior_mean_complexity__level_low,60,0.0059503474376
3,48,prior_mean_complexity__level_mid,60,0.0139647931714
3,49,prior_mean_message_criticality__level_high,30,0.0103736635296
3,50,prior_mean_message_criticality__level_low,60,0.00729635456631
3,51,prior_mean_message_criticality__level_mid,60,0.0152328314516
3,52,prior_memory_load_index__level_high,50,0.0369130899818
3,53,prior_memory_load_index__level_low,50,0.000202040610218
3,54,prior_memory_load_index__level_mid,50,0.000205814325245
3,55,prior_message_entropy_estimate__level_high,50,0.0156240885326
3,56,prior_message_entropy_estimate__level_low,50,0.00661665436746
3,57,prior_message_entropy_estimate__level_mid,50,0.00951093024282
3,58,prior_message_length__level_high,42,0.042398720835
3,59,prior_message_length__level_low,66,0.000202381753578
3,60,prior_message_length__level_mid,42,0.00431751624809
3,61,prior_operator_attention__level_high,25,0.000201893962638
3,62,prior_operator_attention__level_low,58,0.0187743275862
3,63,prior_operator_attention__level_mid,67,0.000205435483593
3,64,prior_operator_error_susceptibility__level_high,49,0.0148000738259
3,65,prior_operator_error_susceptibility__level_low,51,0.000202463446389
3,66,prior_operator_error_susceptibility__level_mid,50,0.0173413516672
3,67,prior_operator_fatigue__level_high,28,0.00811909475863
3,68,prior_operator_fatigue__level_low,66,0.000204625990214
3,69,prior_operator_fatigue__level_mid,56,0.0196404276659
3,70,prior_operator_skill__level_high,48,0.000202680130343
3,71,prior_operator_skill__level_low,68,0.0220413834726
3,72,prior_operator_skill__level_mid,34,0.000203956177666
3,73,prior_operator_total_estimated_time__level_high,50,0.0504391317067
3,74,prior_operator_total_estimated_time__level_low,50,0.000201794594657
3,75,prior_operator_total_estimated_time__level_mid,50,0.000203442117324
3,76,prior_procedure_branch_count__level_high,35,0.00820396295393
3,77,prior_procedure_branch_count__level_low,62,0.000206327884934
3,78,prior_procedure_branch_count__level_mid,53,0.0155221293952
3,79,prior_procedure_steps__level_high,38,0.0212231768584
3,80,prior_procedure_steps__level_low,55,0.00432816935059
3,81,prior_procedure_steps__level_mid,57,0.00946212269568
3,82,prior_repetition_expected_count__level_high,40,0.0156313477329
3,83,prior_repetition_expected_count__level_low,81,0.000205906434421
3,84,prior_repetition_expected_count__level_mid,29,0.00459690078831
3,85,prior_symbol_group_count__level_high,42,0.042398720835
3,86,prior_symbol_group_count__level_low,66,0.000202381753578
3,87,prior_symbol_group_count__level_mid,42,0.00431751624809
3,88,prior_time_pressure_index__level_high,33,0.0171161131142
3,89,prior_time_pressure_index__level_low,78,0.000206433098705
3,90,prior_time_pressure_index__level_mid,39,0.000205394810976
3,91,prior_total_nominal_time__level_high,50,0.047146341401
3,92,prior_total_nominal_time__level_low,50,0.000201951982768
3,93,prior_total_nominal_time__level_mid,50,0.000204216643664
3,94,prior_verification_required__absent,90,0.0136976827667
3,95,prior_verification_required__present,60,0.0231359884391
4,0,prior_alpha_ratio__level_high,50,0.0111029357713
4,1,prior_alpha_ratio__level_low,50,0.0136621295252
4,2,prior_alpha_ratio__level_mid,50,0.00699178053928
4,3,prior_attention_deficit__level_high,49,0.00020744419037
4,4,prior_attention_deficit__level_low,51,0.0455482876052
4,5,prior_attention_deficit__level_mid,50,0.000208122493515
4,6,prior_coding_tool_type__value_codebook,46,0.000207230053028
4,7,prior_coding_tool_type__value_mixed,35,0.0364642852993
4,8,prior_coding_tool_type__value_mnemonic,23,0.0118096145346
4,9,prior_coding_tool_type__value_table,46,0.000208310090465
4,10,prior_condition_mean_adjusted_attention__level_high,44,0.0457917302139
4,11,prior_condition_mean_adjusted_attention__level_low,58,0.000207429171087
4,12,prior_condition_mean_adjusted_attention__level_mid,48,0.000209380084696
4,13,prior_condition_noise_adjustment__level_high,33,0.000209131751514
4,14,prior_condition_noise_adjustment__level_low,84,0.0281205851449
4,15,prior_condition_noise_adjustment__level_mid,33,0.00866596273819
4,16,prior_condition_noise_level__level_high,33,0.000209131751514
4,17,prior_condition_noise_level__level_low,84,0.0281205851449
4,18,prior_condition_noise_level__level_mid,33,0.00866596273819
4,19,prior_condition_profile__value_hard,61,0.0118876721893
4,20,prior_condition_profile__value_moderate,47,0.0130820091954
4,21,prior_condition_profile__value_normal,42,0.000209863927523
4,22,prior_condition_time_pressure__level_high,33,0.011522569503
4,23,prior_condition_time_pressure__level_low,78,0.00941996112196
4,24,prior_condition_time_pressure__level_mid,39,0.000211043329176
4,25,prior_condition_total_adjusted_time__level_high,50,0.000208987746351
4,26,prior_condition_total_adjusted_time__level_low,50,0.00939789034351
4,27,prior_condition_total_adjusted_time__level_mid,50,0.0136207003051
4,28,prior_control_expected_detection_rate__level_high,50,0.0425799103955
4,29,prior_control_expected_detection_rate__level_low,50,0.000208877246511
4,30,prior_control_expected_detection_rate__level_mid,50,0.000209155665433
4,31,prior_control_intensity__level_high,36,0.0375008220494
4,32,prior_control_intensity__level_low,76,0.000208185377081
4,33,prior_control_intensity__level_mid,38,0.00723301148581
4,34,prior_control_marker_ratio__level_high,50,0.0125896245299
4,35,prior_control_marker_ratio__level_low,50,0.0107352299475
4,36,prior_control_marker_ratio__level_mid,50,0.000214281548563
4,37,prior_digit_ratio__level_high,50,0.0131705015188
4,38,prior_digit_ratio__level_low,50,0.00993804215837
4,39,prior_digit_ratio__level_mid,50,0.00850336328936
4,40,prior_expected_error_probability__level_high,50,0.00162906118722
4,41,prior_expected_error_probability__level_low,50,0.0169250799164
4,42,prior_expected_error_probability__level_mid,50,0.0152018372304
4,43,prior_manual_operation_count__level_high,46,0.0133586554724
4,44,prior_manual_operation_count__level_low,59,0.000211919539423
4,45,prior_manual_operation_count__level_mid,45,0.0131643786701
4,46,prior_mean_complexity__level_high,30,0.00864403020172
4,47,prior_mean_complexity__level_low,60,0.0101213513628
4,48,prior_mean_complexity__level_mid,60,0.012350200349
4,49,prior_mean_message_criticality__level_high,30,0.0129039778811
4,50,prior_mean_message_criticality__level_low,60,0.000211744350378
4,51,prior_mean_message_criticality__level_mid,60,0.00981864753012
4,52,prior_memory_load_index__level_high,50,0.0111576034726
4,53,prior_memory_load_index__level_low,50,0.00674221397658
4,54,prior_memory_load_index__level_mid,50,0.00990917233983
4,55,prior_message_entropy_estimate__level_high,50,0.0139004659421
4,56,prior_message_entropy_estimate__level_low,50,0.00573641262856
4,57,prior_message_entropy_estimate__level_mid,50,0.0100390539919
4,58,prior_message_length__level_high,42,0.000210189590369
4,59,prior_message_length__level_low,66,0.012121181468
4,60,prior_message_length__level_mid,42,0.00934165310094
4,61,prior_operator_attention__level_high,25,0.0261058982176
4,62,prior_operator_attention__level_low,58,0.000207461369138
4,63,prior_operator_attention__level_mid,67,0.0109893269276
4,64,prior_operator_error_susceptibility__level_high,49,0.00020959844939
4,65,prior_operator_error_susceptibility__level_low,51,0.0169476705807
4,66,prior_operator_error_susceptibility__level_mid,50,0.015587388966
4,67,prior_operator_fatigue__level_high,28,0.000217654522154
4,68,prior_operator_fatigue__level_low,66,0.0266976426127
4,69,prior_operator_fatigue__level_mid,56,0.000212475201772
4,70,prior_operator_skill__level_high,48,0.0499342890471
4,71,prior_operator_skill__level_low,68,0.000207230662
4,72,prior_operator_skill__level_mid,34,0.000210231319983
4,73,prior_operator_total_estimated_time__level_high,50,0.000209186093246
4,74,prior_operator_total_estimated_time__level_low,50,0.013305852164
4,75,prior_operator_total_estimated_time__level_mid,50,0.01097884298
4,76,prior_procedure_branch_count__level_high,35,0.0180984816092
4,77,prior_procedure_branch_count__level_low,62,0.000209503050455
4,78,prior_procedure_branch_count__level_mid,53,0.0145445962612
4,79,prior_procedure_steps__level_high,38,0.00661435724042
4,80,prior_procedure_steps__level_low,55,0.00778787707165
4,81,prior_procedure_steps__level_mid,57,0.0146441885758
4,82,prior_repetition_expected_count__level_high,40,0.000213030747382
4,83,prior_repetition_expected_count__level_low,81,0.0228042052819
4,84,prior_repetition_expected_count__level_mid,29,0.00878303816079
4,85,prior_symbol_group_count__level_high,42,0.000210189590369
